"","X.1","X","env","ALT","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M","T2M_MAX","T2M_MIN","PRECTOT","WS2M","RH2M","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","daysFromStart","n","N","RTA","VPD","SPV","ETP","PETP","GDD","FRUE","T2M_RANGE","PTR","PTT"
"894",894,894,"IAH4.2021",315,-93.69622,41.99761,2021,5,9,129,"2021-05-09",8.93,16.14,2.19,7.67,2.9,69.94,2.87,306.37,21.83,12,7.99697135967089,14.1717442997176,38.6857929269321,0.524131622413151,0.0783820104319217,8.62125785673104,-0.95125785673104,4.07,0.0529545454545455,13.95,3.48200105644167,57.6789992998506
"895",895,895,"IAH4.2021",315,-93.69622,41.99761,2021,5,10,130,"2021-05-10",10.8,16.05,5.26,0.03,2.99,65,3.9,304.23,21.94,13,8.02703215805082,14.2087975159877,38.8363982307091,0.548613150361493,0.0855802071267696,8.8369771674821,-8.8069771674821,4.025,0.120681818181818,10.79,3.53013602881682,57.1904100018505
"896",896,896,"IAH4.2021",315,-93.69622,41.99761,2021,5,11,131,"2021-05-11",9.73,16.21,2.43,0,2.66,54.5,-0.03,276.41,27.69,14,10.1184195512343,14.2452943347827,38.9835782290739,0.675746969787032,0.0791058690692942,10.9587728672891,-10.9587728672891,4.105,0.06,13.78,3.47023004501406,58.476933244283
"897",897,897,"IAH4.2021",315,-93.69622,41.99761,2021,5,12,132,"2021-05-12",11.99,18.74,5.14,0,1.88,50.12,1.01,268.15,30.01,15,10.9534574520276,14.2812179734196,39.1273123814424,0.864225854249894,0.0922335743546785,12.2791795999737,-12.2791795999737,5.37,0.179090909090909,13.6,2.65944468778763,76.6901405172633
"898",898,898,"IAH4.2021",315,-93.69622,41.99761,2021,5,13,133,"2021-05-13",13.67,20.71,5.67,0,2.79,48.69,2.05,278.28,30.12,16,10.9814386071124,14.3165515148162,39.2675811479726,0.970301179373057,0.0991235753092965,12.5015226945999,-12.5015226945999,6.355,0.235909090909091,15.04,2.25280118250452,90.981684876657
"899",899,899,"IAH4.2021",315,-93.69622,41.99761,2021,5,14,134,"2021-05-14",13.67,18.62,8.19,1.37,3.78,65.81,7.04,343.74,10.64,17,3.87514412254679,14.3512779257173,39.4043659540791,0.611649999833352,0.100351727282195,4.42664388235197,-3.05664388235197,5.405,0.245681818181818,10.43,2.65518555517434,77.568657188502
"900",900,900,"IAH4.2021",315,-93.69622,41.99761,2021,5,15,135,"2021-05-15",17.19,23.04,11.9,5.66,1.92,77.31,12.66,355.62,19.52,18,7.10215769231918,14.3853800761523,39.5376491555762,0.639988157814832,0.12613076273042,8.45044839465857,-2.79044839465857,9.47,0.430454545454545,11.14,1.51904752652083,136.229549321162
"901",901,901,"IAH4.2021",315,-93.69622,41.99761,2021,5,16,136,"2021-05-16",15.07,19.99,10.48,4.34,2.39,84.5,12.39,349.3,9.37,19,3.4059325850366,14.4188407601112,39.6674140045523,0.363373991350415,0.111339664373734,3.97305340774377,0.36694659225623,7.235,0.328863636363636,9.51,1.99292892330493,104.320312899405
"902",902,902,"IAH4.2021",315,-93.69622,41.99761,2021,5,17,137,"2021-05-17",16.82,22.07,12.76,1.22,4.56,81.88,13.49,377.2,8.09,20,2.9380015505481,14.4516427174252,39.7936446160687,0.518349339619267,0.125747733524609,3.50057708930394,-2.28057708930394,9.415,0.427954545454545,9.31,1.5349593964339,136.062216184558
"903",903,903,"IAH4.2021",315,-93.69622,41.99761,2021,5,18,138,"2021-05-18",18.01,22.68,14.1,2.58,3.63,86.25,15.58,384.61,7.17,21,2.60165781381149,14.4837686568266,39.9163259357717,0.412172429889354,0.132686004034825,3.12838389837048,-0.548383898370483,10.39,0.472272727272727,8.58,1.39401045782739,150.486356344428
"904",904,904,"IAH4.2021",315,-93.69622,41.99761,2021,5,19,139,"2021-05-19",20.78,24.98,16.82,4.73,3.55,84.69,17.89,381.65,15.46,22,5.60515860459015,14.5152012801589,40.0354437084951,0.490097888714101,0.152056156850678,6.87797905863765,-2.14797905863765,12.9,0.586363636363636,8.16,1.12520940156271,187.24609651405
"905",905,905,"IAH4.2021",315,-93.69622,41.99761,2021,5,20,140,"2021-05-20",21.08,24.8,18.19,8.98,4.28,85.44,18.35,390.38,10.49,23,3.80032364326388,14.5459233077001,40.150984447926,0.499638401090405,0.156982818847351,4.68667872011502,4.29332127988498,13.495,0.613409090909091,6.61,1.07787501353836,196.297235037413
"906",906,906,"IAH4.2021",315,-93.69622,41.99761,2021,5,21,141,"2021-05-21",22.04,27.01,19.07,8.67,4.78,84.06,19.03,387.12,16.03,24,5.80315258273709,14.5759175045539,40.2629354073946,0.685688333306369,0.170409500601306,7.23646396419726,1.43353603580274,15.04,0.683636363636364,7.94,0.969143451100658,219.221799268491
"907",907,907,"IAH4.2021",315,-93.69622,41.99761,2021,5,22,142,"2021-05-22",22.71,28.23,17.15,1.45,3.23,80.56,18.89,399.24,13.44,25,4.86220447863675,14.6051667080573,40.3712845518432,0.711154352156216,0.167285938947749,6.05347936799942,-4.60347936799942,14.69,0.667727272727273,11.08,0.994225099255092,214.549898941362
"908",908,908,"IAH4.2021",315,-93.69622,41.99761,2021,5,23,143,"2021-05-23",23.05,28.91,17.2,0.5,2.92,77.25,18.45,395.55,19.83,26,7.16931536648851,14.6336538561437,40.4760205310178,0.850513534760643,0.170544459832845,8.95277106494432,-8.45277106494432,15.055,0.684318181818182,11.71,0.972012876528974,220.309658804243
"909",909,909,"IAH4.2021",315,-93.69622,41.99761,2021,5,24,144,"2021-05-24",22.91,28.75,18.08,0.1,3.87,74.12,17.5,394.54,18.04,27,6.5182272250528,14.6613620165941,40.5771326539196,1.01126134906449,0.173810646473088,8.16330990887611,-8.06330990887611,15.415,0.700681818181818,10.67,0.951110088653526,226.004895485798
"910",910,910,"IAH4.2021",315,-93.69622,41.99761,2021,5,25,145,"2021-05-25",22.5,26.36,18.9,1.38,3.76,78.81,18.49,394.2,15.93,28,5.75258635524851,14.6882744171001,40.6746108645416,0.680215505086496,0.166755354503556,7.17216804426328,-5.79216804426328,14.63,0.665,7.46,1.00398321374573,214.889454722174
"911",911,911,"IAH4.2021",315,-93.69622,41.99761,2021,5,26,146,"2021-05-26",20.84,26.78,13.5,0,2.86,52.75,10.17,340.85,29.31,29,10.5787284329344,14.7143744760549,40.7684457189092,1.29146025231831,0.145953943347531,12.9667209872366,-12.9667209872366,12.14,0.551818181818182,13.28,1.21205720560584,178.632506139306
"912",912,912,"IAH4.2021",315,-93.69622,41.99761,2021,5,27,147,"2021-05-27",14.98,20.5,7.13,14.95,4.21,80.44,11.59,381.35,13.54,30,4.88452042043346,14.7396458339802,40.8586283634334,0.346135255993177,0.102729697982684,5.6581323983541,9.2918676016459,6.25,0.264318181818182,13.37,2.35834333343683,92.1227864623763
"913",913,913,"IAH4.2021",315,-93.69622,41.99761,2021,5,28,148,"2021-05-28",8.26,12.57,5.38,0.51,3.9,71.69,3.25,345.25,8.78,31,3.16590741310026,14.7640723854901,40.9451505145765,0.404609914927735,0.0775024225164419,3.45836242575683,-2.94836242575683,2.285,0.0443181818181818,7.19,6.46130082515978,33.7359054008449
"914",914,914,"IAH4.2021",315,-93.69622,41.99761,2021,5,29,149,"2021-05-29",11.71,19.76,2.5,0,2.12,57.25,2.08,282.71,30.69,32,11.0615328720471,14.7876383116842,41.0280044398221,0.807812365292226,0.087990270520939,12.4350366320653,-12.4350366320653,5.88,0.142272727272727,17.26,2.51490447477622,86.9513132727031
"915",915,915,"IAH4.2021",315,-93.69622,41.99761,2021,5,30,150,"2021-05-30",13.67,18.74,6.64,0.15,1.62,63.44,6.44,325.64,16.35,33,5.89067037259732,14.8103281128563,41.1071829399329,0.605681583429879,0.0963167776611535,6.74830526515986,-6.59830526515986,5.37,0.213181818181818,12.1,2.75797544001048,79.5314619660383
"916",916,916,"IAH4.2021",315,-93.69622,41.99761,2021,5,31,151,"2021-05-31",16.91,23.67,10.16,0.07,1.8,62.31,9.2,327.88,23.81,34,8.5752782736806,14.8321266413987,41.1826793324722,0.919561826231139,0.122310659423248,10.2570613679291,-10.1870613679291,8.915,0.405227272727273,13.51,1.66372704895106,132.228409008069
"917",917,917,"IAH4.2021",315,-93.69622,41.99761,2021,6,1,152,"2021-06-01",18.94,25.5,10.75,0.03,2.09,61.69,10.52,333.26,24.89,35,8.96124686636949,14.8530191347739,41.2544874365566,1.00576176421125,0.130768875387318,10.8358685772766,-10.8058685772766,10.125,0.460227272727273,14.75,1.46696485281718,150.386818739586
"918",918,918,"IAH4.2021",315,-93.69622,41.99761,2021,6,2,153,"2021-06-02",20.71,27.52,11.84,0.03,1.56,59.12,11.29,323.08,27.07,36,9.74313953882764,14.8729912484225,41.3226015588034,1.19342577821316,0.142362140425911,11.9337643236933,-11.9037643236933,11.68,0.530909090909091,15.68,1.27337253839234,173.716537781575
"919",919,919,"IAH4.2021",315,-93.69622,41.99761,2021,6,3,154,"2021-06-03",22.96,30.8,14.05,0,3.09,50.12,10.94,328.97,28.59,37,10.2873593664507,14.8920290884698,41.3870164804251,1.71520120278851,0.164953229845209,12.854640491913,-12.854640491913,14.425,0.655681818181818,16.75,1.03237636661836,214.817519601177
"920",920,920,"IAH4.2021",315,-93.69622,41.99761,2021,6,4,155,"2021-06-04",25.21,33.15,16.15,0.02,3.77,51.62,13.43,336.62,30.95,38,11.1337392674232,14.9101192440895,41.4477274454239,1.91371656503619,0.185419449760054,14.1110430490767,-14.0910430490767,16.65,0.756818181818182,17,0.895502657302673,248.25348541409
"921",921,921,"IAH4.2021",315,-93.69622,41.99761,2021,6,5,156,"2021-06-05",26.65,34.19,18.37,0.07,4.14,59.62,17.03,363.85,30.11,39,10.8291141835894,14.9272488193811,41.5047301498291,1.80266949966872,0.201735683702481,13.8548135227142,-13.7848135227142,18.28,0.830909090909091,15.82,0.816589103904874,272.870108418287
"922",922,922,"IAH4.2021",315,-93.69622,41.99761,2021,6,6,157,"2021-06-06",25.31,30.28,20.05,0,4.15,68.12,18.69,377.41,23.09,40,8.30268684843571,14.9434054646131,41.5580207319182,1.17331556226871,0.190449808200315,10.5589777446652,-10.5589777446652,17.165,0.780227272727273,10.23,0.87057416047848,256.503554800084
"923",923,923,"IAH4.2021",315,-93.69622,41.99761,2021,6,7,158,"2021-06-07",26.01,31.48,19.73,0.01,3.05,67.88,18.9,378.5,26.52,41,9.53435221495374,14.9585774066852,41.6075957633601,1.27439266432833,0.194838182514636,12.157751377928,-12.147751377928,17.605,0.800227272727273,11.75,0.849677785099983,263.345755244693
"924",924,924,"IAH4.2021",315,-93.69622,41.99761,2021,6,8,159,"2021-06-08",26.51,32.4,19.3,0.11,2.21,66.56,19.03,385.16,27.94,42,10.0433147718755,14.9727534786616,41.6534522412148,1.34953112667605,0.197318394594039,12.8261821294697,-12.7161821294697,17.85,0.811363636363636,13.1,0.838809718692527,267.26364959411
"925",925,925,"IAH4.2021",315,-93.69622,41.99761,2021,6,9,160,"2021-06-09",27.62,33.23,20.78,0.02,1.51,63.56,19.36,395.34,26.43,43,9.49927730460269,14.9859231482267,41.6955875807224,1.52721824923498,0.20937183265793,12.208217076402,-12.188217076402,19.005,0.863863636363636,12.45,0.788525290619663,284.807469432048
"926",926,926,"IAH4.2021",315,-93.69622,41.99761,2021,6,10,161,"2021-06-10",29.08,34.91,22.37,0,1.91,57.12,19.14,393.95,28.79,44,10.3463513628125,14.9980765449208,41.7339996088143,1.93273759289844,0.227488750602909,13.4066756619349,-13.4066756619349,20.64,0.938181818181818,12.54,0.72665099539345,309.560299887165
"927",927,927,"IAH4.2021",315,-93.69622,41.99761,2021,6,11,162,"2021-06-11",28.65,34.85,22.4,2.53,2.89,60.75,19.61,394.86,17.3,45,6.21660049677942,15.0092044860126,41.7686865582785,1.86017425042991,0.22731674667891,8.05553887290095,-5.52553887290095,20.625,0.9375,12.45,0.727719005382429,309.56484252401
"928",928,928,"IAH4.2021",315,-93.69622,41.99761,2021,6,12,163,"2021-06-12",25.51,32.54,19.73,0,3.4,39.19,9.16,354.99,30.49,46,10.9555568879966,15.0192985008706,41.7996470625136,2.44003513921934,0.200236927403111,14.0186570367776,-14.0186570367776,18.135,0.824318181818182,12.81,0.828194017142024,272.374978313288
"929",929,929,"IAH4.2021",315,-93.69622,41.99761,2021,6,13,164,"2021-06-13",26.89,35.97,16.62,0,1.66,36.62,9.27,343.13,31.48,47,11.3107284877311,15.0283508537044,41.8268801508042,2.74213087809755,0.201891264790796,14.4863765686899,-14.4863765686899,18.295,0.831590909090909,19.35,0.821445796868237,274.943678868522
"930",930,930,"IAH4.2021",315,-93.69622,41.99761,2021,6,14,165,"2021-06-14",26.18,32.84,20.35,0.01,2.36,40.56,10.76,374.18,26.41,48,9.48880450523718,15.0363545645488,41.8503852440585,2.3953053641147,0.205024155369303,12.1727818703948,-12.1627818703948,18.595,0.845227272727273,12.49,0.808623531301361,279.601013127785
"931",931,931,"IAH4.2021",315,-93.69622,41.99761,2021,6,15,166,"2021-06-15",26.2,33.58,19.26,0,2.12,38.94,10.19,347.87,30.4,49,10.9222510907392,15.0433034283751,41.8701621509466,2.4709411144486,0.203191704673452,13.9987793580377,-13.9987793580377,18.42,0.837272727272727,14.32,0.816683139434044,277.097649150669
"932",932,932,"IAH4.2021",315,-93.69622,41.99761,2021,6,16,167,"2021-06-16",26.3,34.03,16.87,0.95,3.02,51,14.11,373.64,29.56,50,10.6205384819522,15.0491920322222,41.8862110643863,2.01486940902725,0.193282665943471,13.5396059445153,-12.5896059445153,17.45,0.793181818181818,17.16,0.862417881502705,262.608400962277
"933",933,933,"IAH4.2021",315,-93.69622,41.99761,2021,6,17,168,"2021-06-17",30.81,40.23,22.51,0.65,3.79,46.88,16.68,411.52,24.85,51,8.92852968943277,15.0540157702487,41.8985325583262,3.1979875013188,0.260669093912794,11.7123179950387,-11.0623179950387,23.37,1,17.72,0.644159853241279,351.812348550712
"934",934,934,"IAH4.2021",315,-93.69622,41.99761,2021,6,18,169,"2021-06-18",27.91,35.21,22.66,2.68,1.93,54.69,16.25,419.19,15.58,52,5.59809472676315,15.057770856621,41.9071275847814,2.37262201192283,0.230893771380954,7.26524734441565,-4.58524734441565,20.935,0.951590909090909,12.55,0.719262997689085,315.234432883361
"935",935,935,"IAH4.2021",315,-93.69622,41.99761,2021,6,19,170,"2021-06-19",26.31,33.76,19.62,0.85,2.43,42.38,10.65,374.95,29.9,53,10.7441212975325,15.0604543361608,41.9119974710845,2.48364960954893,0.206024722544531,13.7883025555676,-12.9383025555676,18.69,0.849545454545454,14.14,0.805802800222622,281.479891542845
"936",936,936,"IAH4.2021",315,-93.69622,41.99761,2021,6,20,171,"2021-06-20",23.31,30.98,16.71,15.58,4.07,65.88,16.27,400.08,18.11,54,6.50807730521791,15.0620640926912,41.9131439173193,1.34501484633235,0.177780931987697,8.21696304692051,7.36303695307949,15.845,0.720227272727273,14.27,0.950587825351291,238.658405548692
"937",937,937,"IAH4.2021",315,-93.69622,41.99761,2021,6,21,172,"2021-06-21",18.31,23.35,13.53,0,4.56,44.06,4.69,320.81,29.7,55,10.6741377350286,15.062598855032,41.9105689939132,1.35632120506853,0.133050383715139,12.9639482766402,-12.9639482766402,10.44,0.474545454545455,9.82,1.44277766810651,157.253532046534
"938",938,938,"IAH4.2021",315,-93.69622,41.99761,2021,6,22,173,"2021-06-22",19.66,28.55,10.74,9.91,2.52,58,10.33,360.91,21.82,56,7.84297327287437,15.0620582006078,41.9042751393711,1.34101288965281,0.14209194116429,9.6167055761067,0.293294423893297,11.645,0.529318181818182,17.81,1.29343565483966,175.397667746078
"939",939,939,"IAH4.2021",315,-93.69622,41.99761,2021,6,23,174,"2021-06-23",25.42,32.6,18.3,1.57,4.13,65.69,17.87,385.74,28.73,57,10.328060726671,15.0604425566491,41.8942651581402,1.46358674986098,0.193282665943471,13.1594343296997,-11.5894343296997,17.45,0.793181818181818,14.3,0.863062610696224,262.804722613527
"940",940,940,"IAH4.2021",315,-93.69622,41.99761,2021,6,24,175,"2021-06-24",26.12,30.69,22.49,4.84,2.8,83.44,22.87,417.88,17.97,58,6.46094369010893,15.0577531989782,41.8805422186054,0.78147299198377,0.204971607378747,8.282434338078,-3.44243433807801,18.59,0.845,8.2,0.809992103226369,279.923631969005
"941",941,941,"IAH4.2021",315,-93.69622,41.99761,2021,6,25,176,"2021-06-25",24.11,28.87,20.37,4.09,2.23,78.31,19.83,415.06,19.59,59,7.0445723978465,15.0539922483876,41.8631098512191,0.870213861109996,0.185129904154475,8.93009490386841,-4.84009490386841,16.62,0.755454545454545,8.5,0.905775706882527,250.197351168202
"942",942,942,"IAH4.2021",315,-93.69622,41.99761,2021,6,26,177,"2021-06-26",22.09,26.11,18.74,5.14,3.09,82.19,18.7,409.77,14.16,60,5.0928800297038,15.0491626646317,41.8419719467805,0.616058800872068,0.164953229845209,6.36662152380163,-1.22662152380163,14.425,0.655681818181818,7.37,1.04326950881329,217.084171437312
"943",943,943,"IAH4.2021",315,-93.69622,41.99761,2021,6,27,178,"2021-06-27",23.49,28.52,17.38,1,1.35,69.75,17,385.55,21.09,61,7.58690293283684,15.0432682380684,41.8171327548848,1.00262978188101,0.169601636354429,9.51518942943507,-8.51518942943507,14.95,0.679545454545455,11.14,1.00623867813167,224.896860159123
"944",944,944,"IAH4.2021",315,-93.69622,41.99761,2021,6,28,179,"2021-06-28",24.23,29.58,19.19,0.55,1.61,66.56,17.23,395.93,18.4,62,6.62066186694519,15.0363135789984,41.7885968825693,1.21655061457847,0.182874951083448,8.37593516970602,-7.82593516970602,16.385,0.744772727272727,10.39,0.917687737503717,246.369997991889
"945",945,945,"IAH4.2021",315,-93.69622,41.99761,2021,6,29,180,"2021-06-29",24.51,29.76,19.9,2.9,1.67,72.69,18.87,405.2,13.6,63,4.89470083928315,15.0283041047659,41.7563692931946,1.07475476699896,0.187164749138004,6.2071994363778,-3.3071994363778,16.83,0.765,9.86,0.892947362137011,252.92635808321
"946",946,946,"IAH4.2021",315,-93.69622,41.99761,2021,6,30,181,"2021-06-30",24.97,30.12,19.5,0.33,1.14,59.56,15.98,392.67,20.2,64,7.27194292287844,15.0192460246941,41.7204553055995,1.45360593528734,0.186970146058092,9.21844049052404,-8.88844049052404,16.81,0.764090909090909,10.62,0.893470911641529,252.473525675108
"947",947,947,"IAH4.2021",315,-93.69622,41.99761,2021,7,1,182,"2021-07-01",26.06,32.38,18.91,0,2.35,54.25,15.19,362.16,29.54,65,10.6372607490751,15.0091463229433,41.6808605935789,1.7950821084336,0.195241312732137,13.5452585545427,-13.5452585545427,17.645,0.802045454545455,13.47,0.850617530345327,264.836386868335
"948",948,948,"IAH4.2021",315,-93.69622,41.99761,2021,7,2,183,"2021-07-02",26.22,32.38,20.29,0,2.28,51.31,14.69,372.98,26.28,66,9.4661521852436,14.9980127393893,41.6375911857378,1.94754014820213,0.202306641373428,12.0960595024591,-12.0960595024591,18.335,0.833409090909091,12.09,0.817999058597726,274.988563576703
"949",949,949,"IAH4.2021",315,-93.69622,41.99761,2021,7,3,184,"2021-07-03",26.02,33.45,17.27,0,1.7,58.19,15.67,361.6,26.63,67,9.5952636487028,14.9858537486287,41.5906534657787,1.78445331918484,0.19238427137515,12.1913480584214,-12.1913480584214,17.36,0.789090909090909,16.18,0.863240423308105,260.154421076194
"950",950,950,"IAH4.2021",315,-93.69622,41.99761,2021,7,4,185,"2021-07-04",27.82,34.87,20.08,0.05,3.52,54.19,16.83,376.16,26.95,68,9.71384593999474,14.9726785372289,41.5400541732844,2.04912740034325,0.214450879878064,12.4784022786632,-12.4284022786632,19.475,0.885227272727273,14.79,0.768815329254372,291.592914512533
"951",951,951,"IAH4.2021",315,-93.69622,41.99761,2021,7,5,186,"2021-07-05",29.49,36.32,21.87,0.04,3.28,55.56,18.83,379.91,28.28,69,10.1968936466355,14.9584969793481,41.485800405062,2.16031164775405,0.232758389000944,13.1973187909856,-13.1573187909856,21.095,0.958863636363636,14.45,0.709101539670448,315.549493779348
"952",952,952,"IAH4.2021",315,-93.69622,41.99761,2021,7,6,187,"2021-07-06",29.3,35.21,23.37,0.93,3.12,52.81,17.96,388.66,27.59,70,9.95189695528622,14.9433196108541,41.4278996171146,2.22172344960332,0.235047965539673,12.8868968250112,-11.9568968250112,21.29,0.967727272727273,11.84,0.701893828598126,318.143274515084
"953",953,953,"IAH4.2021",315,-93.69622,41.99761,2021,7,7,188,"2021-07-07",23.3,26.87,17.55,3.49,2.23,69.06,17.13,405.31,12.11,71,4.36992474536921,14.927157602083,41.3663596273104,0.818495626843468,0.16308089045424,5.43707301042217,-1.94707301042217,14.21,0.645909090909091,9.32,1.05046851527678,212.114909525599
"954",954,954,"IAH4.2021",315,-93.69622,41.99761,2021,7,8,189,"2021-07-08",21.21,26.53,14.83,0.05,1.36,61.38,12.93,378.53,18.29,72,6.60282003593517,14.9100227293758,41.3011886188202,1.08652524505774,0.150267947514353,8.1240020693862,-8.0740020693862,12.68,0.576363636363636,11.7,1.17586930042396,189.059088208485
"955",955,955,"IAH4.2021",315,-93.69622,41.99761,2021,7,9,190,"2021-07-09",23.58,30.26,18.35,20.99,3.14,79.44,19.51,403.31,16.75,73,6.04960692106999,14.8919273455404,41.232395144391,0.939982301443488,0.182112609101971,7.6211791437144,13.3688208562856,16.305,0.741136363636364,11.91,0.913335010459393,242.812875369036
"956",956,956,"IAH4.2021",315,-93.69622,41.99761,2021,7,10,191,"2021-07-10",19.75,21.49,17.31,16.92,3.06,87.38,17.51,398.46,16.03,74,5.79233247975638,14.8728843493844,41.1599881315272,0.26822983821368,0.140212671468602,7.05139992656666,9.86860007343334,11.4,0.518181818181818,4.18,1.30463897801618,169.550881582982
